id,text,sentiment,path,hashtag,inimagetext,pred,pred_raw
1259893256017625088,"In tempi non sospetti lo avevo detto che certi personaggi stavano solo in cerca di business. Ironia della sorte è che quelli più attaccati al business, sono quelli che il talento non sanno nemmeno dove stia di casa. #Amici19 https://t.co/O66Iwp7UIe",negative,..\data\amici19\images\1259893256017625088.png,amici19,rationrBXFOQUESTO ME LO RICORDOCOME UNA PIPPA,negative,[0.96704215 0.02946357 0.00349421]
1320130634036240385,"Red Canzian era il bassista degli ""Europe"" non dei ""Pooh""..
#BallandoConLeStelle https://t.co/4mYWeSPawc",negative,..\data\ballandoconlestelle\images\1320130634036240385.png,ballandoconlestelle, ,neutral,[0.09897359 0.8541362  0.04689015]
1255205112198377473,"Bisogna dire che il post #Amici19 è molto peggio di quello che mi aspettavo #gaiagozzi #javier #talisa

Sembra un manicomio e se ti perdi un passaggio non si capisce più niente 🤣 https://t.co/jpyle7fcyh",negative,..\data\amici19\images\1255205112198377473.png,amici19, ,negative,[0.8928103  0.03379845 0.07339124]
1320133031135485963,"Ecco, ci mancava Matano a salvare Costantino. #BallandoConLeStelle https://t.co/n7Zvwu4XiD",negative,..\data\ballandoconlestelle\images\1320133031135485963.png,ballandoconlestelle,niloTRESH ITALICHOSCHIFO,negative,[0.8907477  0.05856268 0.05068965]
1285999209393651712,"Ma davvero?
Avete fatto tornare Monica per fare da terzo incomodo tra Nico e la suora mancata perché se devono sposà e questo è il banco di prova per il matrimonio imminente?
Nicodemo deve sposarsi con quella lì? 
Mi sentirete bestemmiare.

#CheDioCiAiuti6 #CheDiociAiuti #Cdca https://t.co/SFiTsJNXXc",negative,..\data\chediociaiuti\images\1285999209393651712.png,chediociaiuti,TRASH ITALIANOci Fcone CAFONATA RAGAZZI,negative,[0.962498   0.00499255 0.03250953]
1255882104166064130,Non sono pronta ai giudici che ci saranno e che sicuramente apprezzeranno solo le coreo soft porn e nient’altro #amicispeciali #amici19 https://t.co/Sd0RBY5YEK,negative,..\data\amici19\images\1255882104166064130.png,amici19,TRASH ITALIONOGI NON CELA FACCIO PI,negative,[0.9817316  0.01079026 0.00747806]
1320103399925440512,#BallandoConLeStelle #Mariotto Togliete il fiasco di vino a Mariotto ! https://t.co/eErw2ZSnEA,negative,..\data\ballandoconlestelle\images\1320103399925440512.png,ballandoconlestelle,IL cervello mio sta andando,positive,[0.21613456 0.29816112 0.4857043 ]
1185285309753450496,"Mi è apparsa questa foto su IG poco fa. 
PERCHÈ MI VOLETE COSÌ MALE ?!  PERCHÈ ?!

#CheDioCiAiuti  #CDCA https://t.co/GOAoc7uiuW",negative,..\data\chediociaiuti\images\1185285309753450496.png,chediociaiuti,aYx,positive,[0.10496315 0.14846204 0.7465748 ]
1320111315059396612,"Mariotto alla Isoardi ""quei movimenti sul letto si vede che sei esperta"" un cafone del genere che si rivolge ad una signora meriterebbe pesanti calci in culo #BallandoConLeStelle https://t.co/ZQbix1bOMm",negative,..\data\ballandoconlestelle\images\1320111315059396612.png,ballandoconlestelle,TRASH ITALIANOUN CALCIO IN CULO COL DECOLLO,negative,[0.8795159  0.00641469 0.11406935]
1150381760762589184,Io la morte di Guido e Davide non la supererò mai 😭😭 #chediociaiuti5 #linoguanciale #rai1 #CheDioCiAiuti https://t.co/pMdNPBSPjB,negative,..\data\chediociaiuti\images\1150381760762589184.png,chediociaiuti, ,negative,[0.7187182  0.12961662 0.15166532]
1283762521732780032,Noo Azzurra suora no.. Vi prego #chediociaiuti #CheDioCiAiuti6 https://t.co/EfTJ13GcFm,negative,..\data\chediociaiuti\images\1283762521732780032.png,chediociaiuti, SorrisicomseeAulti Mae LISSONE TIAil Convento deg,negative,[0.6293969  0.13884382 0.23175922]
1261406997834072065,JA GIORDANA TI VOGLIO BENE MA CI HAI AMMOSCIATO LA UALLERA SORELLA CIOÈ JAMM BELL #AmiciSpeciali #amicispeciale #amici19 https://t.co/hb9xVGqVRk,negative,..\data\amici19\images\1261406997834072065.png,amici19,SILGNE Sab Ibi,positive,[0.04251673 0.00449241 0.9529909 ]
1320110403574288387,#BallandoConLeStelle ecco l'autodeterminazione della Isoardi... https://t.co/kOijpguCB0,negative,..\data\ballandoconlestelle\images\1320110403574288387.png,ballandoconlestelle, ,neutral,[0.00518725 0.93029284 0.06451994]
1320117052208709632,Ma stasera Mariotto è sotto effetto di quale sostanza?! #BallandoConLeStelle https://t.co/pYXOYCRLf2,negative,..\data\ballandoconlestelle\images\1320117052208709632.png,ballandoconlestelle, ,neutral,[0.01348904 0.9621132  0.0243978 ]
1278715062593695746,"sentite, meglio tutto amici19 compresi ananas e uomo tim, che con 🍊 #circozzi https://t.co/Y0qhIPWwRu",negative,..\data\amici19\images\1278715062593695746.png,amici19, ,positive,[0.06517255 0.19950499 0.7353224 ]
1102961596161236999,"Potrei sentirmi un po’ male.  
Ditemi che è un sogno di  Azzurra o suor Angela, come per Nico 🤦🏻‍♀️🤦🏻‍♀️🙈😅 #chediociaiuti #CheDioCiAiuti5 https://t.co/zNJnSWVzwb",negative,..\data\chediociaiuti\images\1102961596161236999.png,chediociaiuti,CheDioCiAiutiSGIOVEDZb,negative,[0.67868525 0.04909084 0.27222395]
1255212757387030534,#AmiciSpeciali #amici19 #Pomeriggio5 #fase2 #coronavirusitalia #Conte https://t.co/DG1gswZdpw,negative,..\data\amici19\images\1255212757387030534.png,amici19,Parrucchieri e centri estetici chiusi eHIespoiDevo,neutral,[0.14805138 0.7081114  0.14383715]
1273906786999906304,RAGA MA ESISTE ANCORA ODDIO CHE RICORDI STAVA LÀ SOLO A SCALDARE IL BANCO AHAHAHAH #Amici19 #Amici17 https://t.co/FPYOy3Bgdn,negative,..\data\amici19\images\1273906786999906304.png,amici19,tiaaNOn alzi TRAsaI,negative,[0.63225615 0.34141296 0.02633083]
1320114899381616641,"Ma quali moine, Mariott0 #BallandoConLeStelle https://t.co/KC0RsoEUu1",negative,..\data\ballandoconlestelle\images\1320114899381616641.png,ballandoconlestelle, ,positive,[0.1721453 0.2536744 0.5741803]
1320117175689105410,Un omaggio ad un mio parente molto importante #BallandoConLeStelle https://t.co/Kl90BZ5Ja7,negative,..\data\ballandoconlestelle\images\1320117175689105410.png,ballandoconlestelle,TU SEI PAZZA TOTALE FIGLIA MIA,positive,[0.02512409 0.00203319 0.97284275]
1320102540441276419,"Però....basta,con queste discussioni....fanno passare la voglia di guardare il programma....uffaaaaaaa!#BallandoConLeStelle https://t.co/X6snopGpNv",negative,..\data\ballandoconlestelle\images\1320102540441276419.png,ballandoconlestelle,CHE PALLE,negative,[0.93034196 0.0430483  0.02660973]
1320117556963872769,Mussolini : #BallandoConLeStelle https://t.co/KJ71rqcnCF,negative,..\data\ballandoconlestelle\images\1320117556963872769.png,ballandoconlestelle,TRASH ITALIANOSEFFALSAI,negative,[0.86230737 0.09453881 0.04315389]
1256601330837270528,"Siamo in onda con MARTINA BELTRAMI!
Cliccate qui per ascoltare l’intervista 👉🏻 bit.ly/3d5J7xV
#amici19 https://t.co/cTIKFf8LpU",neutral,..\data\amici19\images\1256601330837270528.png,amici19,MARTINAvitepobi o LDr,neutral,[0.04456505 0.9170621  0.03837295]
1320102619134775296,"NOOOO ME LO SONO PERSO cosa ha fatto Costantino????
#BallandoConLeStelle
https://t.co/d8e806zHoW",neutral,..\data\ballandoconlestelle\images\1320102619134775296.png,ballandoconlestelle,TA,negative,[0.64502335 0.1888921  0.16608457]
1297068760399060992,"ᥴꫝꫀᧁꪖ 🐚 
Disegni di #gaiagozzi ai tempi della #quarantena 
Spero possano piacerti!❤️
@Gaia_Gozzi #gaia #amici19 #circozzi #genesi https://t.co/lDvDqOScN2",neutral,..\data\amici19\images\1297068760399060992.png,amici19,iemeReiiveTAeSkLni,positive,[0.05058629 0.04578134 0.90363234]
1291137753921585153,"Dal set notturno de #lallieva3
Contributo condiviso dal giovane attore Simone Casanica. Ha già fatto esperienza in #CheDiociAiuti stagione 5 e #DonMatteo stagione 11 https://t.co/TsgOIR5y8u",neutral,..\data\chediociaiuti\images\1291137753921585153.png,chediociaiuti,Vi faro sapere se alla finesaro tutto Imtero,neutral,[0.14044216 0.621364   0.23819381]
1263953869199065088,#gaiagozzi raga #Amici19 #AmiciSpeciali https://t.co/VdiLidgn0X,neutral,..\data\amici19\images\1263953869199065088.png,amici19,SC AERZCO A Gi,positive,[0.2098268  0.28591883 0.5042544 ]
1264911761670639617,"OSPITE AL TWITCH PRIDE - il primo pride ONLINE - FRANCESCA SARASSO.
30 MAGGIO H16 
Twitch : RosyDiCarlo
#twitchpridebydivaelesbica #amici19 https://t.co/bZJdH5QnC8",neutral,..\data\amici19\images\1264911761670639617.png,amici19,UIid,neutral,[0.06751922 0.92815936 0.00432137]
1320102697731825674,vittoria is cenerentola e no one can change my mind #BallandoConLeStelle https://t.co/50lURHjrky,neutral,..\data\ballandoconlestelle\images\1320102697731825674.png,ballandoconlestelle,i ni,neutral,[0.00942563 0.8875622  0.10301222]
1320108968979595265,Milly ha già pronta la barella della Oxa per Elisa #BallandoConLeStelle https://t.co/PXQY1P7FrW,neutral,..\data\ballandoconlestelle\images\1320108968979595265.png,ballandoconlestelle,AllS,positive,[0.01925498 0.37573305 0.60501194]
1308867157057568773,"Scene notturne 🌌
#set #chediociaiuti6 
📸 @frank_style84 
@CheDioCiAiuti6
#GianmarcoSaurino #giasau #giasausource #chediociaiuti #attoriitaliani #attori #film #serietv #fiction #rai1 #televisione #dianadelbufalo #suorangela #elenasofiaricci https://t.co/P2aEndzD1B",neutral,..\data\chediociaiuti\images\1308867157057568773.png,chediociaiuti,WI,positive,[0.00097995 0.0760004  0.9230197 ]
1279324067514986496,"Ogni volta la solita storia... 😓

#Amici19 ed #AmiciSpeciali ti aspettano sempre in streaming su Mediaset Play! https://t.co/gX9jiQQSLq",neutral,..\data\amici19\images\1279324067514986496.png,amici19,IgMEDIASETplayprat nnpuuteespera,neutral,[0.07109379 0.6327646  0.2961416 ]
1320455039106883585,"#isolitiignoti
il concorrente è del materiale per farlo alla giuria di #BallandoConLeStelle https://t.co/ux6acWTdH2",neutral,..\data\ballandoconlestelle\images\1320455039106883585.png,ballandoconlestelle, ,positive,[0.07441168 0.22854753 0.69704074]
1260707744040050688,BUONANOTTEEEE #Amici19 #giuliamolino https://t.co/4yXSPXwBCu,neutral,..\data\amici19\images\1260707744040050688.png,amici19,I,positive,[3.7766679e-04 7.3257457e-03 9.9229652e-01]
1283770865168130054,"""Azzurra stai per iniziare una nuova vita!""
#CheDioCiAiuti5 le ultime due puntate STASERA #16luglio alle 21.25 su #Rai1 #CDCA5 @CheDioCiAiuti_5 https://t.co/ITqR7FzSQo",neutral,..\data\chediociaiuti\images\1283770865168130054.png,chediociaiuti, ,neutral,[0.02870205 0.86643606 0.10486184]
1109912885688446977,Io la mia nipotina Anna cena in camera e @CheDioCiAiuti_5 @RaiPremium #CheDioCiAiuti5 https://t.co/P0urME0Q9v,neutral,..\data\chediociaiuti\images\1109912885688446977.png,chediociaiuti,ra,neutral,[0.01041068 0.96117395 0.02841535]
1260554400306794498,"AVVISO⚠️: PER CHI NON LO SAPESSE, DOMANI È IL COMPLEANNO DI JAVIER E CHI VOLESSE FARGLI GLI AUGURI CON UN BEL TWEET, È PREGATO DI UTILIZZARE L’HASHTAG #FelizCumplePapi COSÌ POSSIAMO MANDARLO IN TENDENZA PER IL SUO COMPLEANNO. #AmiciSpeciali #Amici19 #JavierRojas https://t.co/wF8ktlkis7",neutral,..\data\amici19\images\1260554400306794498.png,amici19,escrusi ouriAMICI SPECIALInYwl,neutral,[0.03481461 0.8923992  0.07278609]
1320138537509924864,Parole più frequenti su Twitter per tema: word cloud del 2020-10-25 08:02 JST #BallandoConLeStelle https://t.co/Mp8HUJRHhU,neutral,..\data\ballandoconlestelle\images\1320138537509924864.png,ballandoconlestelle, ,neutral,[0.22104357 0.6685187  0.1104378 ]
1318167960595431426,"“RIDO MALE” il nuovo singolo di @tishdots fuori il 23 ottobre!!! 
#tishdots #amici18 #amici19 #amici20 #gaiagozzi #circozzi #martinabeltrami #albertourso #giordanaangi #musica #sonymusic #ridomale #giuliamolino https://t.co/nSXrfpI1BY",neutral,..\data\amici19\images\1318167960595431426.png,amici19,iL,neutral,[0.02043768 0.9633142  0.01624813]
1320110593899171840,Trova le differenze🥶#ballandoconlestelle https://t.co/KdMsduJSHZ,neutral,..\data\ballandoconlestelle\images\1320110593899171840.png,ballandoconlestelle,va Lo,neutral,[0.06325857 0.4802981  0.45644328]
1281324013491572736,il 16 Luglio ci sarà il Talisa’s Day. Tutti siete invitati a partecipare ❤️ @TalisaRavagnani #Talisa #amici19 https://t.co/3MVZzTRCWn,neutral,..\data\amici19\images\1281324013491572736.png,amici19,I Luglio,neutral,[0.00438583 0.9749761  0.02063811]
1320124915752800256,Ecco cosa mi ricordavano Celebrano e ballerina.  #BallandoConLeStelle https://t.co/6l9dq33Gxe,neutral,..\data\ballandoconlestelle\images\1320124915752800256.png,ballandoconlestelle, ,neutral,[0.3940078  0.458093   0.14789923]
1255430743871967234,"""Sei. (MB)"" su #Wattpad my.w.tt/T0nkLJPM45

#Amici19 #martinabeltrami #circozzi  my.w.tt/hIjhNMPM45 https://t.co/zvOES8ptqM",neutral,..\data\amici19\images\1255430743871967234.png,amici19, ,neutral,[0.00384236 0.94933534 0.04682237]
1320698722108526593,"#SCRTop5: 24.4 Milioni le interazioni su Facebook, Instagram e Twitter relative alla settimana scorsa. I 5 programmi più commentati del prime time sono stati:    
@GrandeFratello   
@Ballando_Rai  
@XFactor_Italia  
@chetempochefa 
@QuiMediaset_it  
@RaiUno
@SkyItalia   
@RaiTre https://t.co/uoKFEQGt1O",neutral,..\data\ballandoconlestelle\images\1320698722108526593.png,ballandoconlestelle,niclonSCRTOPSI CONTENUTI TV PI SOCIAL IN ITALIAdDb,neutral,[0.0380936  0.88955736 0.07234908]
1259248272637657088,"COSA STA SUCCEDENDO
SJEIWJEJWOEJWHEHIWJEBE
#amici19 #giordanaangi 
SINGOLO? https://t.co/WSoTPAnnR5",neutral,..\data\amici19\images\1259248272637657088.png,amici19,giordanaangi,negative,[0.8481175  0.13999228 0.01189022]
1320124740946792448,Milly Carlucci ogni sabato sera quando termina la diretta di #BallandoConLeStelle e realizza di aver schivato per l'ennesima volta polemiche esplosive e incidenti diplomatici di varia natura https://t.co/Kyn7AALkoA,neutral,..\data\ballandoconlestelle\images\1320124740946792448.png,ballandoconlestelle, ,negative,[0.5404961  0.3770915  0.08241236]
1108678443338792961,"""Un racconto popolare che ha saputo appassionare il pubblico tra continuità e novità""
#CheDioCiAiuti5, l’ultima puntata.
STASERA in prima serata su @RaiUno ➡ bit.ly/2TMq4DJ
L’anteprima è su @RaiPlay ➡ bit.ly/2YjIM4a
#21marzo @CheDioCiAiuti_5 https://t.co/5Eyev1cEEV",neutral,..\data\chediociaiuti\images\1108678443338792961.png,chediociaiuti, ,neutral,[0.01762071 0.91873217 0.06364715]
1272613007999279106,rega ma valentin e francesca tocca al mare insieme 118 #Amici19 https://t.co/0tmTCnBZwf,neutral,..\data\amici19\images\1272613007999279106.png,amici19, ,neutral,[0.23172458 0.6124454  0.15583   ]
1299069174522683393,"Jacopo canta ""Piccola Anima"" ed è subito Amici19
#Castrocaro2020  https://t.co/mSmHbpDCC5",neutral,..\data\amici19\images\1299069174522683393.png,amici19,se SS,neutral,[0.00108217 0.89116305 0.10775471]
1321021161954750464,Con @OrniBoccafoschi di #ballandoconlestelle per scegliere cosa indossare nella puntata di sabato 👗 #rinaboutiqueofficial #modadonna #socialmediamanager #digitalcontent https://t.co/xvy2kMoyML,neutral,..\data\ballandoconlestelle\images\1321021161954750464.png,ballandoconlestelle,Tli,neutral,[1.3410463e-06 9.9334174e-01 6.6569517e-03]
1147825994188935168,"Nico vi aspetta oggi alle ore 14 su RaiUno per le repliche di @CheDioCiAiuti_5 
#gianmarcosaurino #chediociaiuti #giasau https://t.co/Lcme3i3QrR",neutral,..\data\chediociaiuti\images\1147825994188935168.png,chediociaiuti,Af,neutral,[0.10236049 0.8516158  0.04602375]
1102958745536118785,"Antenata di #CheDioCiAiuti si può considerare la #Fiction Mediaset del 1996 #DioVedeEProvvede che vedeva tra gli altri, protagoniste in due stagioni Angela Finocchiaro, Athina Cenci e Maria Amelia Monti https://t.co/JibeZkFrFr",neutral,..\data\chediociaiuti\images\1102958745536118785.png,chediociaiuti, ,neutral,[0.10271169 0.85427934 0.04300895]
1320131908227969025,#BallandoConLeStelle https://t.co/QidXg8itcC,neutral,..\data\ballandoconlestelle\images\1320131908227969025.png,ballandoconlestelle,DIO DELLE CITTARARA,negative,[0.52620023 0.24738884 0.22641093]
1276435674988765185,"L'esordio di #Biondo come attore per una serie su @AmazonIT, ieri servizio al TG5, studio aperto e TG2. #amici19 #amici18 #amici17 #ascoltitv #serietv https://t.co/fB2ZGSN6ww",neutral,..\data\amici19\images\1276435674988765185.png,amici19,TG,neutral,[0.11884462 0.83838946 0.04276596]
1106344759453540352,#CheDioCiAiuti5  @CheDioCiAiuti_5 ho pianto dall'inizio e non ho più smesso...@ElenaSofiaRicci bellissima interpretazione https://t.co/nrQzjep54U,neutral,..\data\chediociaiuti\images\1106344759453540352.png,chediociaiuti,Taci tu taci sempre Sei il Dio del silenzioPrima G,positive,[0.00099231 0.04139029 0.9576174 ]
1260238168948957185,#albertourso #Amici18 #AMICI19 #amicispeciali https://t.co/9nGsPIn8Cj,neutral,..\data\amici19\images\1260238168948957185.png,amici19,X ALBERTO URSO PresalvumusicdigitalSaGrazie per av,neutral,[0.32735565 0.4281154  0.24452901]
1258385759201099776,"Venerdi 15 Maggio
#amicispeciali #amici19 https://t.co/xGLXrSucSI",neutral,..\data\amici19\images\1258385759201099776.png,amici19,brRai BIlsTutti i soldi delNC UnitEuforiamondoanti,neutral,[0.30765188 0.60643816 0.08590993]
1103752145441038336,@killfrancesca @CheDioCiAiuti_5 https://t.co/iH1ADPCw4X,neutral,..\data\chediociaiuti\images\1103752145441038336.png,chediociaiuti,CheDioCiAiutiSHCDCASPotrei comprare una nueva Chan,neutral,[0.1658512  0.59569925 0.23844956]
